Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,31300.000000,32200.000000,30850.000000,31400.000000,31400.000000,335168
2020-06-03,32000.000000,32400.000000,31600.000000,32100.000000,32100.000000,212790
2020-06-04,32250.000000,32350.000000,31400.000000,31850.000000,31850.000000,149786
2020-06-05,32050.000000,32250.000000,31800.000000,32050.000000,32050.000000,144201
2020-06-08,32350.000000,32700.000000,31900.000000,32700.000000,32700.000000,149223
2020-06-09,32800.000000,34300.000000,32100.000000,34150.000000,34150.000000,327228
2020-06-10,34300.000000,35500.000000,34150.000000,34800.000000,34800.000000,565462
2020-06-11,34800.000000,34800.000000,33400.000000,33500.000000,33500.000000,244708
2020-06-12,31000.000000,32300.000000,30850.000000,32250.000000,32250.000000,197748
2020-06-15,31850.000000,31900.000000,29750.000000,31300.000000,31300.000000,186647
2020-06-16,31900.000000,32000.000000,31250.000000,31500.000000,31500.000000,152339
2020-06-17,30900.000000,32300.000000,30750.000000,32200.000000,32200.000000,157561
2020-06-18,32300.000000,32300.000000,31050.000000,31250.000000,31250.000000,110704
2020-06-19,31300.000000,32250.000000,31200.000000,31950.000000,31950.000000,129194
2020-06-22,31950.000000,32550.000000,31550.000000,32500.000000,32500.000000,114225
2020-06-23,32500.000000,33750.000000,31450.000000,31450.000000,31450.000000,243351
2020-06-24,31500.000000,31750.000000,31050.000000,31100.000000,31100.000000,90708
2020-06-25,31000.000000,31250.000000,30000.000000,30200.000000,30200.000000,100527
2020-06-26,30350.000000,30650.000000,29500.000000,29600.000000,29600.000000,116994
2020-06-29,28950.000000,29350.000000,27950.000000,28000.000000,28000.000000,140388
2020-06-30,28600.000000,32600.000000,28050.000000,30850.000000,30850.000000,500859
2020-07-01,30950.000000,30950.000000,30050.000000,30400.000000,30400.000000,128182
2020-07-02,30400.000000,32500.000000,30400.000000,32400.000000,32400.000000,309713
2020-07-03,32500.000000,33500.000000,32050.000000,32650.000000,32650.000000,236872
2020-07-06,33200.000000,33700.000000,32100.000000,33050.000000,33050.000000,225817
2020-07-07,32950.000000,33250.000000,32200.000000,32850.000000,32850.000000,101534
2020-07-08,32950.000000,33500.000000,32750.000000,33300.000000,33300.000000,177552
2020-07-09,33500.000000,33650.000000,32900.000000,33050.000000,33050.000000,77623
2020-07-10,33150.000000,33150.000000,32250.000000,32300.000000,32300.000000,70470
2020-07-13,32400.000000,33550.000000,32400.000000,33100.000000,33100.000000,106142
2020-07-14,32600.000000,33300.000000,31950.000000,33100.000000,33100.000000,97720
2020-07-15,33500.000000,34550.000000,32600.000000,34250.000000,34250.000000,214434
2020-07-16,34050.000000,34850.000000,32500.000000,33050.000000,33050.000000,151988
2020-07-17,32750.000000,33450.000000,32550.000000,32700.000000,32700.000000,60703
2020-07-20,32800.000000,32900.000000,30700.000000,30850.000000,30850.000000,168453
2020-07-21,30950.000000,31500.000000,30900.000000,31000.000000,31000.000000,90139
2020-07-22,31250.000000,31550.000000,30900.000000,31000.000000,31000.000000,56571
2020-07-23,30950.000000,31150.000000,30500.000000,30500.000000,30500.000000,63289
2020-07-24,30450.000000,31000.000000,29700.000000,29800.000000,29800.000000,106633
2020-07-27,30000.000000,30350.000000,29900.000000,30000.000000,30000.000000,38139
2020-07-28,30300.000000,30450.000000,29900.000000,30000.000000,30000.000000,63444
2020-07-29,30050.000000,30100.000000,29600.000000,29700.000000,29700.000000,71314
2020-07-30,30000.000000,30050.000000,29350.000000,29500.000000,29500.000000,107264
2020-07-31,29650.000000,29800.000000,29250.000000,29500.000000,29500.000000,64591
2020-08-03,29600.000000,29700.000000,28750.000000,28800.000000,28800.000000,96746
2020-08-04,28800.000000,29450.000000,28700.000000,28800.000000,28800.000000,90302
2020-08-05,28600.000000,29800.000000,28600.000000,29700.000000,29700.000000,121317
2020-08-06,29900.000000,29950.000000,29250.000000,29250.000000,29250.000000,85634
2020-08-07,29750.000000,29850.000000,29250.000000,29300.000000,29300.000000,96274
2020-08-10,29350.000000,29750.000000,28950.000000,29200.000000,29200.000000,168141
2020-08-11,29500.000000,30500.000000,29150.000000,30400.000000,30400.000000,235689
2020-08-12,30450.000000,32450.000000,30000.000000,32000.000000,32000.000000,431331
2020-08-13,32050.000000,33600.000000,32050.000000,32900.000000,32900.000000,334636
2020-08-14,32950.000000,34200.000000,32000.000000,32000.000000,32000.000000,254163
2020-08-18,31350.000000,31450.000000,28600.000000,28600.000000,28600.000000,309172
2020-08-19,28650.000000,29150.000000,28000.000000,28350.000000,28350.000000,198971
2020-08-20,28350.000000,28350.000000,26900.000000,27000.000000,27000.000000,144319
2020-08-21,27100.000000,27550.000000,26950.000000,27450.000000,27450.000000,77022
2020-08-24,27250.000000,27250.000000,26200.000000,26500.000000,26500.000000,202718
2020-08-25,27450.000000,28700.000000,27300.000000,28350.000000,28350.000000,226096
2020-08-26,28250.000000,28250.000000,27150.000000,27500.000000,27500.000000,166367
2020-08-27,27950.000000,28000.000000,26300.000000,26550.000000,26550.000000,248505
2020-08-28,26950.000000,27300.000000,26300.000000,26550.000000,26550.000000,186093
2020-08-31,26650.000000,27600.000000,26600.000000,27150.000000,27150.000000,180945
2020-09-01,27200.000000,27400.000000,26700.000000,27000.000000,27000.000000,154379
2020-09-02,27200.000000,27850.000000,26900.000000,27050.000000,27050.000000,213890
2020-09-03,27250.000000,27650.000000,27050.000000,27100.000000,27100.000000,190639
2020-09-04,26300.000000,26700.000000,26050.000000,26350.000000,26350.000000,225334
2020-09-07,26350.000000,27300.000000,26300.000000,27250.000000,27250.000000,151690
2020-09-08,27250.000000,27350.000000,26750.000000,26900.000000,26900.000000,127917
2020-09-09,26550.000000,26700.000000,26400.000000,26400.000000,26400.000000,93679
2020-09-10,26650.000000,26800.000000,26400.000000,26600.000000,26600.000000,90852
2020-09-11,26400.000000,27300.000000,26350.000000,27300.000000,27300.000000,104338
2020-09-14,27400.000000,27400.000000,26850.000000,27250.000000,27250.000000,142461
2020-09-15,27050.000000,27250.000000,26750.000000,26950.000000,26950.000000,148792
2020-09-16,27150.000000,28950.000000,27150.000000,28050.000000,28050.000000,524842
2020-09-17,27850.000000,28050.000000,26950.000000,27150.000000,27150.000000,204702
2020-09-18,27150.000000,27250.000000,26600.000000,26850.000000,26850.000000,139702
2020-09-21,26850.000000,27050.000000,26250.000000,26500.000000,26500.000000,119921
2020-09-22,26450.000000,26450.000000,25000.000000,25050.000000,25050.000000,237915
2020-09-23,25100.000000,25450.000000,24100.000000,24900.000000,24900.000000,132017
2020-09-24,24400.000000,24700.000000,23850.000000,24000.000000,24000.000000,126990
2020-09-25,24300.000000,24600.000000,23900.000000,24250.000000,24250.000000,71913
2020-09-28,24550.000000,25350.000000,24550.000000,25350.000000,25350.000000,60706
2020-09-29,25450.000000,25950.000000,25450.000000,25550.000000,25550.000000,61080
2020-10-05,25550.000000,25800.000000,25200.000000,25550.000000,25550.000000,64175
2020-10-06,25700.000000,25750.000000,24750.000000,24750.000000,24750.000000,102793
2020-10-07,24750.000000,25200.000000,24700.000000,25000.000000,25000.000000,41877
2020-10-08,25400.000000,25450.000000,24700.000000,25050.000000,25050.000000,83400
2020-10-12,25250.000000,27200.000000,25250.000000,26800.000000,26800.000000,292460
2020-10-13,26750.000000,26800.000000,25850.000000,26050.000000,26050.000000,144763
2020-10-14,26100.000000,26300.000000,25750.000000,25950.000000,25950.000000,61010
2020-10-15,25850.000000,26050.000000,25100.000000,25450.000000,25450.000000,63013
2020-10-16,25150.000000,25950.000000,25100.000000,25800.000000,25800.000000,72615
2020-10-19,26050.000000,26550.000000,25650.000000,25850.000000,25850.000000,75173
2020-10-20,25500.000000,25900.000000,24650.000000,25150.000000,25150.000000,111026
2020-10-21,25250.000000,25400.000000,24950.000000,25200.000000,25200.000000,32811
2020-10-22,24950.000000,25300.000000,24500.000000,24850.000000,24850.000000,40525
2020-10-23,25100.000000,25200.000000,24700.000000,25050.000000,25050.000000,37706
2020-10-26,25750.000000,26700.000000,24900.000000,24900.000000,24900.000000,129528
2020-10-27,24600.000000,26000.000000,24400.000000,25700.000000,25700.000000,85372
2020-10-28,25700.000000,26050.000000,25300.000000,25600.000000,25600.000000,61261
2020-10-29,25100.000000,25500.000000,24900.000000,25100.000000,25100.000000,64359
2020-10-30,25100.000000,25350.000000,24550.000000,24550.000000,24550.000000,45430
